Title,Area,Price,Bedrooms,Bathrooms,Address
"Chính chủ gửi bán căn hộ 92m2 tòa B Thăng Long No1, full nội thất, giá 4 tỷ",92 m²,4 tỷ,2,2,"Cầu Giấy, Hà Nội"
"Chỉ từ 1,1 tỷ sở hữu ngay căn hộ 2PN tại KĐT Eurowindow Garden City. LH: 0913 851 ***",55 m²,Giá thỏa thuận,2,0,"Thanh Hóa, Thanh Hóa"
"Cần tiền bán gấp căn hộ cao cấp bậc nhất Midtown - Phú Mỹ Hưng (M5, M6, M7), LH: 0932 026 ***",90 m²,4.5 tỷ,2,0,"Quận 7, Hồ Chí Minh"
Giá hạt dẻ! Kẹt tiền cần bán gấp căn hộ 3PN 120m2 giá 6tỷ5 - Gold View - Lh: 0909 052 *** e Duy,120 m²,6.5 tỷ,3,0,"Quận 4, Hồ Chí Minh"
"Chấn động chính chủ cần bán căn hộ 2PN 2WC giá siêu rẻ chỉ với 4,7tỷ full River Gate LH: 0909 052 ***",75 m²,4.7 tỷ,2,2,"Quận 4, Hồ Chí Minh"
Giá rẻ nhất tòa! Chủ nhà bán gấp căn hộ 2pn2wc 81m2 mới 100% Saigon Royal giá 5tỷ8 LH: 0939 009 ***,81 m²,5.8 tỷ,2,2,"Quận 4, Hồ Chí Minh"
"Kẹt vốn làm ăn bán gấp The Peak Midtown, PMH, Q.7",129 m²,10.6 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Bán cắt lỗ căn 2PN Amber Riverside 622 Minh Khai,74 m²,3.6 tỷ,2,2,"Hai Bà Trưng, Hà Nội"
Gia đình cần bán gấp căn hộ Vinaconex 2 đường Nguyên Xuân Yêm,73 m²,2.61 tỷ,2,2,"Hoàng Mai, Hà Nội"
"Căn góc 45m2 (1pn + 1wc) nha trống, view Đông Nam Phạm Hữu Lầu giá 1.55 tỷ, sổ hồng LH 0931 442 ***",45 m²,1.55 tỷ,1,2,"Quận 7, Hồ Chí Minh"
"Cam kết giá tốt! Bán 1PN 50m2 giá siêu rẻ chỉ với 3,2 tỷ full NT tầng cao - Icon 56 LH: 0909 052 ***",50 m²,3.2 tỷ,1,1,"Quận 4, Hồ Chí Minh"
"Tôi cần nhượng 2 căn FPT Plaza 2 trục đường Võ Chí Công giá 1,6 tỷ. Lh: 0911 301 ***",70 m²,1.6 tỷ,2,2,"Ngũ Hành Sơn, Đà Nẵng"
"Bán căn hộ 3PN 110m2 chung cư Sun Square, hướng Nam view trực diện trường đua F1 và SVĐ, tầng trung",110 m²,Giá thỏa thuận,3,0,"Nam Từ Liêm, Hà Nội"
Bán căn hộ 2PN 71m2 Emerald - Celadon City full nội thất giá 3.480 tỷ bao hết LH: 0934 333 ***,71 m²,3.48 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Kẹt tiền trả ngân hàng bán gấp Emerald, 67m2 2PN + 1WC giá 3.1 tỷ LH: 0934 333 ***",67 m²,3.1 tỷ,2,1,"Tân Phú, Hồ Chí Minh"
"Bán căn 2PN 63m2 - Emerald View nội khu - full nội thất giá: 3.050 tỷ siêu hót, LH: 0934 333 ***",63 m²,3.05 tỷ,2,1,"Tân Phú, Hồ Chí Minh"
Bán căn hộ chung cư Sky Oasis S3 - Ecopark,58 m²,2.25 tỷ,2,1,"Văn Giang, Hưng Yên"
Bán gấp căn hộ 53m2 1PN Emerald giá chỉ 2.6 tỷ bao ra sổ. LH: 0934 333 ***,53 m²,2.6 tỷ,1,1,"Tân Phú, Hồ Chí Minh"
"Bán mới căn 3PN 2VS, GS1, Vin Smart City giá siêu CK",89 m²,3.79 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ chung cư 789 Xuân Đỉnh Bắc Từ Liêm, giá thỏa thuận",70 m²,Giá thỏa thuận,2,2,"Bắc Từ Liêm, Hà Nội"
Giá: 3.8 tỷ 2 phòng ngủ 2WC Novaland - Botanica Premier 74m2 nội thất đầy đủ Tân Bình gần sân bay,74 m²,3.8 tỷ,2,2,"Tân Bình, Hồ Chí Minh"
"Chính chủ cần bán căn 106m2 tại tòa vip T10 Times City! Tầng trung hướng Nam mát mẻ, giá 5.3 tỷ",106 m²,5.3 tỷ,2,0,"Hai Bà Trưng, Hà Nội"
"Cần bán căn hộ 3PN, 2WC, 95m2 Eco Green, Nguyễn Văn Linh - Giá 5.25 tỷ (Bao hết 102%) 0888 887 ***",95 m²,5.25 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Bán căn hộ Ehome 5 KDC Nam Long Trần Trọng Cung Q7, DT 82m2 view cầu Phú Mỹ, LH 0912 595 ***",82 m²,3 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Rẻ nhất thị trường căn hộ 83m2 tại Times City giá chỉ 3.75 tỷ. LH 0963 406 ***,83 m²,3.75 tỷ,2,2,"Hai Bà Trưng, Hà Nội"
"Gấp! Căn studio giá rẻ duy nhất còn lại tại dự án Masteri Waterfront, giá chỉ từ 1,5 tỷ",28.78 m²,1.598 tỷ,1,2,"Gia Lâm, Hà Nội"
"Bán gấp căn hộ chung cư cao cấp Vườn Xuân-71 Nguyễn Chí Thanh 75M, 2ngủ, 2wc, sđcc, nội thất đẹp",75 m²,3.2 tỷ,2,1,"Đống Đa, Hà Nội"
"Bán căn hộ tầng 22 tháp A chung cư Helios 75 Tam Trinh, Hoàng Mai, Hà Nội, 75m2, 2,95 tỷ",75 m²,2.95 tỷ,2,2,"Hoàng Mai, Hà Nội"
"Bán căn hộ An Gia Skyline 107m2 view sông và quận 1, giá 3tỷ6, nhà mới 0902 628 ***",107 m²,3.6 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán penthouse An Gia Skyline giá 11 tỷ, diện tích 220m2 view sông và quận 1",220 m²,12 tỷ,4,2,"Quận 7, Hồ Chí Minh"
"Siêu phẩm 1 ngủ Vinaconex 2, full nội thất trẻ trung, chỉ 1.6xxtỷ BC Đông thoáng rộng vô cùng",48.8 m²,Giá thỏa thuận,1,3,"Hoàng Mai, Hà Nội"
"Chung cư Green Tower Đại Mỗ, LH: 0984 845 ***",60 m²,Giá thỏa thuận,2,2,"Nam Từ Liêm, Hà Nội"
"Quản lý giỏ căn hộ Q7 Riverside giá tốt nhất thị trường, 1PN từ 1.9tỷ, 2PN từ 2.3tỷ. LH: 0945 576 ***",53 m²,1.9 tỷ,1,1,"Quận 7, Hồ Chí Minh"
Bán căn hộ 2 phòng ngủ giá 2 tỷ 250 - 0902 628 ***,51 m²,2.25 tỷ,2,0,"Quận 7, Hồ Chí Minh"
"Tôi cần bán căn góc tòa B tầng 9, 92.5m2 sổ đỏ, giá 4.05 tỷ, ban công hướng Nam",92.5 m²,4.05 tỷ,3,2,"Hoàng Mai, Hà Nội"
"Biến căng! Chỉ 2.65tỷ có ngay 3PN, 95m2 South Tower-Trần Thủ Độ sổ 103m2 vĩnh viễn!nhân nhà luôn!",103 m²,2.7 tỷ,3,2,"Hoàng Mai, Hà Nội"
"Bán gấp chung cư khu đô thị Linh Đàm, Hoàng Mai 79m2, 2 ngủ, 2WC chỉ 2.18 tỷ",79 m²,2.18 tỷ,2,2,"Hoàng Mai, Hà Nội"
Nàng kiểu lỡ bước - siêu hiếm góc Vinaconex 2 67m2 sổ đỏ full nội thất rạng ngời giá chỉ 2.65 tỷ,66.9 m²,2.65 tỷ,2,2,"Hoàng Mai, Hà Nội"
"Kẹt tiền cần bán gấp căn 1PN, 1WC giá 1.4 tỷ dự án New Galaxy. Nhận nhà quí IV/2024. LH: 0931 432 ***",50.17 m²,1.4 tỷ,1,1,"Dĩ An, Bình Dương"
"Q7 Saigon Riverside: 2pn (53m2) giá 1,8tỷ và 2pn (66m2) giá 2,35tỷ. Bao phí sang tên LH 0984 543 ***",53 m²,1.8 tỷ,2,1,"Quận 7, Hồ Chí Minh"
Siêu hoa hậu 2 ngủ 2VS HH1 Linh Đàm full Option tầng 40 chỉ 1.43 tỷ,56 m²,1.43 tỷ,2,2,"Hoàng Mai, Hà Nội"
"Em cần đi spa, vì em nguyên bản nên giá em yêu thương chỉ 3.08tỷ cho căn hộ 82m2 sổ đỏ tòa B Vina2",82 m²,3.08 tỷ,3,0,"Hoàng Mai, Hà Nội"
"Căn hộ đẳng cấp 5 sao nằm giữa trung tâm Long Biên, Hà Nội giá chỉ từ 2,6 tỷ/ căn 2PN",63 m²,2.6 tỷ,2,2,"Long Biên, Hà Nội"
"Cần bán căn hộ 3PN chung cư Bình Minh Garden 93,06m2, 3,059 tỷ",95.06 m²,3.059 tỷ,3,2,"Long Biên, Hà Nội"
Chuyên bán Masteri Thảo Điền 1 - 3 phòng ngủ giá tốt nhất thị trường. LH: 0932 184 *** Ms. Hạnh,70 m²,4.05 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Chính chủ bán nhanh CH Q7 Riverside tầng cao 2PN - 2WC, view sông thoáng mát chỉ 2tỷ3 LH 0931 877 ***",66.66 m²,2.3 tỷ,2,0,"Quận 7, Hồ Chí Minh"
"Cần bán nhanh CHCC Duplex Happy Valley, PMH, Q.7",170 m²,15.5 tỷ,3,2,"Quận 7, Hồ Chí Minh"
"Bán gấp 3 căn hộ đầu tư DT 87m2, 118m2 và 141m2 tại CC Golden Palace. LH: 0986 270 ***",87 m²,Giá thỏa thuận,2,2,"Nam Từ Liêm, Hà Nội"
Bán căn hộ Tecco Home đã nhận nhà ngay vòng xoay An Phú Thuận An. LH 0903 432 ***,40 m²,1.05 tỷ,1,0,"Thuận An, Bình Dương"
"Bán gấp căn hộ 65m2, 2PN, 2WC full đồ đẹp tại Golden Field Nguyễn Cơ Thạch. Giá 2,6 tỷ. 0972 103 ***",65 m²,2.6 tỷ,2,1,"Nam Từ Liêm, Hà Nội"
"Bán căn hộ 3 PN, 2WC 76m2 Tecco Home ngay vòng xoay An Phú 1.6 tỷ bao hết thuế phí",75.83 m²,1.6 tỷ,3,0,"Thuận An, Bình Dương"
"Bán căn hộ 3 PN, 2WC 76m2 Tecco Home ngay vòng xoay An Phú 1.6 tỷ bao hết thuế phí",75.83 m²,1.6 tỷ,3,2,"Thuận An, Bình Dương"
"Bán suất nội bộ căn hộ Tecco Home chỉ từ 1 tỷ/ căn 1PN và 1,3 tỷ/ 2PN 2WC. LH 0903 432 ***",61 m²,1.3 tỷ,2,2,"Thuận An, Bình Dương"
"Cần bán nhanh căn hộ Riverpark Premier, Quận 7, DT: 128m2, bán 10,450 tỷ, view sông",128 m²,10.45 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Tôi chuyển lên 3 ngủ nên cần bán nhanh căn hộ 56m2 tầng trung căn góc CT12 giá 1.3 tỷ thương lượng,56 m²,1.3 tỷ,2,2,"Hoàng Mai, Hà Nội"
"Gia đình tôi cần bán căn hộ tại Park Hill, view vô cùng thoáng đẹp. Giá 6,2 tỷ",106 m²,6.2 tỷ,3,0,"Hai Bà Trưng, Hà Nội"
"Sốc sốc! Có căn Time City - DT 108m2 - giá chỉ 5,25 tỷ",108 m²,5.25 tỷ,3,0,"Hai Bà Trưng, Hà Nội"
"Cần bán gấp căn hộ Lê Thành block B, diện tích 72m2, 2 phòng ngủ, 2 WC",72 m²,1.78 tỷ,2,2,"Bình Tân, Hồ Chí Minh"
Bán căn hộ SHR - 2PN - CC Belleza Q 7 - DT 88m2 - nhà decol lại - Full NT - giá 2.9 tỷ - view đẹp,88 m²,2.9 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Chính Chủ cần bán nhanh căn 40m2, Ehome S Q9, liền kề trung tâm Q2. Sở hữu lâu dài, giá tốt",40 m²,1.05 tỷ,1,1,"Quận 9, Hồ Chí Minh"
"Bán căn hộ 70m2 - đầy đủ nội thất xịn - giá 1,88 tỷ (có thương lượng) - CC Thăng Long Capital",70 m²,1.88 tỷ,2,2,"Hoài Đức, Hà Nội"
"Cần bán căn hộ sân vườn 2 phòng ngủ 90m sổ đỏ chung cư BID Residence Văn Khê, Hà Đông, 0985 800 ***",100 m²,2.1 tỷ,2,0,"Hà Đông, Hà Nội"
Mình cần bán căn hộ Ehome 5. Nhà đẹp nội thất đầy đủ 54m2 giá 2.050 tỷ,54 m²,2.05 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Cần bán gấp gấp căn hộ Jamona City Đào Trí 70m2, giá 2.5 tỷ",70 m²,2.5 tỷ,2,1,"Quận 7, Hồ Chí Minh"
"Bán CHCC tại Handcorp Plaza, Trần Đăng Ninh, Dịch Vọng, Cầu Giấy diện tích 97m2, 2 ngủ, 2vs, 3,7 tỷ",97 m²,3.7 tỷ,2,2,"Cầu Giấy, Hà Nội"
"Bán lỗ căn góc 4 tỷ 126m2 chung cư Việt Đức Complex, 0985 800 ***",126 m²,4 tỷ,4,2,"Thanh Xuân, Hà Nội"
"Cần bán gấp căn hộ tại chung cư cao cấp D'Le Pont D'or 36 Hoàng Cầu, 92m2, 2PN, đủ đồ, giá 5.1 tỷ",92 m²,5.1 tỷ,2,2,"Đống Đa, Hà Nội"
"Bán nhanh căn Studio 32m2, full nội thất, Vinhomes Smart City giá 1.15 tỷ, nhận nhà ngay",32 m²,1.15 tỷ,1,2,"Nam Từ Liêm, Hà Nội"
95m2 full nội thất Topaz City bán (2.630 tỷ),95 m²,2.63 tỷ,3,1,"Quận 8, Hồ Chí Minh"
Cần bán nhiều căn hộ cao cấp Hưng Phúc Phú Mỹ Hưng Quận 7 DT 78m2. Bán 3.7 tỷ. LH: 0902 037 ***,78 m²,3.7 tỷ,2,2,"Quận 7, Hồ Chí Minh"
92m2 3PN Topaz Elite Phường 4 Quận 8 cần bán gấp rẻ hơn thị trường 250 triệu,92 m²,2.88 tỷ,3,0,"Quận 8, Hồ Chí Minh"
Chênh 91 triệu - 57m2 2PN bán gấp Dream Home Riverside Phường 7 Quận 8,57 m²,1.4 tỷ,2,2,"Quận 8, Hồ Chí Minh"
"Nhà thật, giá tốt. Bán căn Duplex Mỹ Khánh mặt tiền Nguyễn Đức Cảnh, 200m2 - 2 sàn. Chỉ 8,5tỷ",200 m²,8.5 tỷ,4,4,"Quận 7, Hồ Chí Minh"
"Siêu rẻ, căn 3PN 75m2 mới tầng trung, ký trực tiếp CĐT giá chỉ 3.29 tỷ tặng kèm voucher VF 200tr",75 m²,3.29 tỷ,3,2,"Nam Từ Liêm, Hà Nội"
"100m2 3PN The Pegasuite Phường 6, Quận 8 rẻ hơn thị trường 500 triệu (cần bán gấp)",100 m²,3.69 tỷ,3,2,"Quận 8, Hồ Chí Minh"
"Bán CHCC An Phú, Hậu Giang, Q6, có sổ hồng. 83m2 2PN2WC full NT, hình thật. Giá 2.69 tỷ: 0916 111 ***",83 m²,2.69 tỷ,2,2,"Quận 6, Hồ Chí Minh"
"Gia đình cần tiền bán gấp căn siêu rẻ Times City 83m2 - 2PN. Giá 3,75 tỷ",83 m²,3.75 tỷ,2,2,"Hai Bà Trưng, Hà Nội"
"Bán căn hộ cao cấp Hoàng Cầu Skyline - 36 Hoàng Cầu, DT 92m2 02PN, giá bán 5.5 tỷ. LH 0945 894 ***",92 m²,5.5 tỷ,2,2,"Đống Đa, Hà Nội"
"Chính chủ kẹt tiền cần bán căn hộ Ruby cạnh Aeon Tân Phú, giá chỉ 2tỷ8 còn thương lượng",70 m²,2.8 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Bán căn hộ 1PN 43m2 view đại học Vinuni full đồ nội thất ở Vin Ocean Park giá cực tốt chỉ 1,57 tỷ",43 m²,1.57 tỷ,1,1,"Gia Lâm, Hà Nội"
Bán nhanh CH Q7 Boulevard 2PN nhà mới bao đẹp 2.5 tỷ bao phí LH: 0949 920 ***,70 m²,2.5 tỷ,2,2,"Quận 7, Hồ Chí Minh"
Bán căn hộ cao cấp giá tốt tại The Legend Nguyễn Tuân 73m2 2PN - 2VS full nội thất,73 m²,3.95 tỷ,2,0,"Thanh Xuân, Hà Nội"
"Bán nhanh: Căn 96m2 - 2PN Diamond Brilliant. Nhà CĐT bàn giao, giá chỉ 4.670 tỷ bao hết (E. Thảo)",96 m²,4.67 tỷ,2,2,"Tân Phú, Hồ Chí Minh"
"Ch Q7 Boulevard cần bán nhanh giá tốt nhất chỉ từ 2,2 tỷ, bao phí sang tên. Lh ngay: 0931 409 ***",57 m²,2.2 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Bán căn hộ tầng cao tòa nhà L3 Ciputra, Bắc Từ Liêm, Hà Nội",114 m²,5.8 tỷ,3,2,"Bắc Từ Liêm, Hà Nội"
"Giá tốt 5 tỷ sở hữu ngay căn hộ CC Lucky Palace, Q6, 115m2, 3PN, cam kết giá thật, LH 0906 951 ***",115 m²,5 tỷ,3,2,"Quận 6, Hồ Chí Minh"
"Bán căn hộ tầng cao tòa nhà E5 Ciputra, Tây Hồ, Hà Nội",153 m²,7.6 tỷ,3,2,"Tây Hồ, Hà Nội"
"Chính chủ gửi bán gấp căn hộ Him Lam Chợ Lớn 70m2 - 2PN - 2WC giá 2,8 tỷ",70 m²,2.8 tỷ,2,2,"Quận 6, Hồ Chí Minh"
"Bán căn hộ 2PN 1WC nội thất CB chủ đầu tư, sổ đỏ vĩnh viễn Vinhomes Green Bay Mễ Trì giá 2.7 tỷ",53 m²,2.7 tỷ,2,2,"Nam Từ Liêm, Hà Nội"
"Tiền nào của nấy CH 66m2, 2N CT8 Đại Thanh, Thanh Trì",66 m²,1.45 tỷ,2,1,"Thanh Trì, Hà Nội"
"Gia đình cần bán căn 3PN DT 109,7m2 ban công Đông Nam Times City. Giá 5,95 tỷ. Liên hệ 0348 315 ***",109.7 m²,5.95 tỷ,3,2,"Hai Bà Trưng, Hà Nội"
"Gia đình cần bán căn 3PN DT 109,7m2 ban công Đông Nam Times City. Giá 5,95 tỷ. Liên hệ 0348 315 ***",109.7 m²,5.95 tỷ,3,2,"Hai Bà Trưng, Hà Nội"
Nhận nhà ở ngay - Sổ đỏ trao tay cần bán căn 2pn/2.6 tỷ - 3pn/3 tỷ - Chi tiết liên hệ: 0353 621 ***,86 m²,3 tỷ,3,2,"Long Biên, Hà Nội"
"Giá rẻ duy nhất căn 120m2: 3PN + 2WC tầng thấp 2.8 tỷ, view hồ bơi, sổ hồng, nhà trống 0931 442 ***",120 m²,2.8 tỷ,3,2,"Quận 7, Hồ Chí Minh"
Bán 2 phòng ngủ 74m2 - View sông Hồng tầng trung giá full đồ 2.1 tỷ bao phí - Chung cư Sky Oasis S1,74 m²,2.1 tỷ,2,1,"Văn Giang, Hưng Yên"
"Bán gấp Tây Hồ River View 1106 (86m2), 1202 (99m2), 2003 (75m2), 1608(62m2) &1002(92m2): 0986 779 ***",62 m²,Giá thỏa thuận,3,2,"Tây Hồ, Hà Nội"
"Bán gấp căn 2PN 59m2 giá 2.350 tỷ, được hỗ trợ Lãi suất 0% đến 15 tháng đầu tiên",59 m²,2.35 tỷ,2,2,"Quận 9, Hồ Chí Minh"
Bán ngay căn 2PN 2WC 76m2 gặp chính chủ 2ty98,76 m²,2.98 tỷ,2,2,"Quận 9, Hồ Chí Minh"
"Bán cắt lỗ 300tr căn Sky Oasis 3PN - 2WC, 98m2, view biệt thự đảo, hướng ĐN, toà s2. Lh: 0968 794 ***",98 m²,3.4 tỷ,3,2,"Văn Giang, Hưng Yên"
3 suất ngoại giao Grand Sunlake rẻ hơn cđt 300-600 triệu,95 m²,3 tỷ,3,2,"Hà Đông, Hà Nội"
"Bán nhanh căn hộ 76m2, 2 phòng ngủ, giá 3,2 tỷ",76 m²,3.2 tỷ,2,2,"Thanh Xuân, Hà Nội"
"Sở hữu căn hộ MT Eastmark City vị trí vàng, đa tiện ích chỉ với 42 triệu/m2",63 m²,2.65 tỷ,2,0,"Quận 9, Hồ Chí Minh"
"Bấn nhanh 1 trong 2 căn hộ 118m2 ban công ĐN tại dự án The Legacy - 4,9 tỷ - full đồ",118 m²,4.9 tỷ,3,2,"Thanh Xuân, Hà Nội"
"Bán gấp căn hộ 3PN - 118m2 tại dự án The Legacy - 106 Ngụy Như Kon Tum - 4,9 tỷ",118 m²,4.9 tỷ,3,2,"Thanh Xuân, Hà Nội"
"CC bán căn hộ 118m2 tại dự án The Legacy - số 10 Lê Văn Thiêm 4,9 tỷ",118 m²,4.9 tỷ,3,2,"Thanh Xuân, Hà Nội"
"Mở bán quỹ căn 2PN2VS DT 67.7m2 giá chỉ 2 tỷ 2xx triệu, view công viên hồ điều hòa 28ha. 0867 722 ***",67.7 m²,2.28 tỷ,2,2,"Gia Lâm, Hà Nội"
"Golden Palace - Bán gấp căn hộ 3PN + 1 giá 6,3 tỷ - Bao phí",158 m²,6.3 tỷ,3,2,"Thanh Xuân, Hà Nội"
Sky Castle - bộ sưu tập độc bản đầy kiêu hãnh tại Hạ Long,109 m²,4 tỷ,4,2,"Hạ Long, Quảng Ninh"
"Khoảng 2,5 tỷ mua căn hộ Góc 2PN2VS 74m2 thiết kế đẹp, hướng mát tại phân khu cao cấp như khách sạn",74 m²,2.544 tỷ,2,4,"Gia Lâm, Hà Nội"
"Bán căn góc 3 mặt thoáng tòa S Goldmark City, căn 4pn diện tích 161m2 giá 6,5 tỷ. LH: 0904 447 ***",161 m²,6.5 tỷ,4,2,"Bắc Từ Liêm, Hà Nội"
"Rose Town - DV01. Ra hàng quỹ căn giá rẻ, chỉ 31tr/m2. Có hỗ trợ trả góp. Tổng giá 2,1 tỷ/căn 71m2",71 m²,2.1 tỷ,2,3,"Hoàng Mai, Hà Nội"
Sky Castle - bộ sưu tập độc bản đầy kiêu hãnh tại Hạ Long,109 m²,4 tỷ,4,4,"Hạ Long, Quảng Ninh"
"Bán CHCC Lotus Garden (Sen Xanh)T.Phú. Hình thật, giá thật 75m2 3PN có sổ hồng, nội thất.Giá 2.71tỷ",75 m²,2.71 tỷ,3,2,"Tân Phú, Hồ Chí Minh"
Penthouse mặt đường Giảng Võ view Hồ Tây diện tích 310m2 thông tầng - Grandeur Palace Giảng Võ,310 m²,45 tỷ,3,4,"Ba Đình, Hà Nội"
"Mua căn hộ được ở thử 18 tháng, không ưng ý cam kết hoàn tiền 100% GTCH cho KH. LH 0969 864 ***",148 m²,3.4 tỷ,4,3,"Thanh Trì, Hà Nội"
"Căn hộ 2 phòng ngủ giá đẹp chỉ từ 2,3 tỷ Hoàng Huy Commerce",56.9 m²,2.3 tỷ,2,2,"Lê Chân, Hải Phòng"
Thanh khoản nhanh căn 4PN 141m2 trục A2 - 01. Bao thuế Phí. LH 0967 640 ***,148 m²,Giá thỏa thuận,4,3,"Thanh Trì, Hà Nội"
"Chỉ còn 09 căn 3,5 PN cuối cùng tại Diamond Crown Hải Phòng",145 m²,9 tỷ,3,2,"Ngô Quyền, Hải Phòng"
Ra mắt bộ sưu tập 23 Sky Castle độc bản dành cho chủ nhân tinh anh,109 m²,4 tỷ,4,4,"Hạ Long, Quảng Ninh"
"Chính chủ bán căn 2PN, tòa Anland 1. Full nội thất đẹp. Giá 2,1 tỷ. LH 0963 225 ***",60 m²,2.1 tỷ,2,0,"Hà Đông, Hà Nội"
"Bán căn hộ chung cư cao cấp tại Sun Grand City - 69B Thụy Khuê, 1PN, 46m2, chỉ 3.9 tỷ. 0826 218 ***",46 m²,3.9 tỷ,1,1,"Tây Hồ, Hà Nội"
Bán suất ngoại giao ký hợp đồng trực tiếp b13 tầng trung giá rẻ Tecco Diamond có thương lượng,72.9 m²,2.25 tỷ,2,0,"Thanh Trì, Hà Nội"
"Chính chủ cần bán nhanh căn B1, B4 diện tích 96m2 chung cư Anland nhỉnh 3,4 tỷ, LH 0963 225 ***",96 m²,Giá thỏa thuận,3,2,"Hà Đông, Hà Nội"
Ra mắt bộ sưu tập 23 Sky Castle độc bản dành cho chủ nhân tinh anh,109 m²,4 tỷ,4,2,"Hạ Long, Quảng Ninh"
"Bán căn hộ tòa nhà G3 Ciputra, Tây Hồ, Hà Nội",119 m²,4.7 tỷ,3,4,"Tây Hồ, Hà Nội"
"Bán nhà chính chủ căn 75m2, Anland 2, full nội thất tầng đẹp sẵn ở. Giá 2,85 tỷ. LH 0963 225 ***",75 m²,2.85 tỷ,3,2,"Hà Đông, Hà Nội"
"Discovery Central mở bán đợt cuối, 50-70-82-125-151m2, nhận nhà ngay, HTLS 0% 12 tháng, CK 4,5%",50 m²,3.7 tỷ,1,2,"Ba Đình, Hà Nội"
"Căn hộ Quận 9, TP. Thủ Đức - Elysian By Gamuda Land hàng mới đợt 1 nhiều ưu đãi nhất",80 m²,4 tỷ,2,1,"Quận 9, Hồ Chí Minh"
Chính chủ nhờ bán gấp căn 2 PN full nội thất giá đợt 1,74 m²,3.7 tỷ,3,2,"Thanh Xuân, Hà Nội"
"Bán CHCC Copac Square Tôn Đản Q4, có sổ hồng, 90m2 2pn, hình thật giá thật, 3.5tỷ. Lh: 0916 111 ***",90 m²,3.5 tỷ,2,0,"Quận 4, Hồ Chí Minh"
"Căn 1 ngủ+1 45m2 view quảng trường , giá rẻ nhất PK Pavillion - Hàng ký mới- Giá T4/2023",45.2 m²,1.448 tỷ,1,2,"Gia Lâm, Hà Nội"
Căn hộ 2 phòng ngủ tại tầng 33 tòa Camellia Hoàng Huy Commerce,71.9 m²,2.5 tỷ,2,2,"Lê Chân, Hải Phòng"
"Căn hộ An Viên khu Nam Long Trần Trọng Cung, DT 76m2 tầng cao giá chỉ có 2.750 tỷ",76 m²,2.75 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Căn hộ Quận 9, TP. Thủ Đức - Elysian By Gamuda Land hàng mới đợt 1 nhiều ưu đãi nhất",80 m²,4 tỷ,2,2,"Quận 9, Hồ Chí Minh"
Cơ hộ sở hữu nhà đẹp view sông thanh toán giãn 30% trong vòng 3 năm tới,73 m²,4.23 tỷ,2,2,"Nhà Bè, Hồ Chí Minh"
"76m2: 2PN + 2WC, nhà decor nội thất dính tường 2.3tỷ, sổ hồng, hỗ trợ vay, view sông Phú Mỹ Hưng",76 m²,2.3 tỷ,2,2,"Quận 7, Hồ Chí Minh"
"Kẹt tiền em bán gấp căn 1PN 1.6 tỷ, căn 2PN 74m2 2.1 tỷ - xem nhà 0799 880 ***",53 m²,1.6 tỷ,1,1,"Nhà Bè, Hồ Chí Minh"
"Bán căn hộ Feliz En Vista Duplex 2PN 103m2, view Landmark 81, full NT, giá rẻ. LH 0911 937 ***",103 m²,7.8 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Siêu rẻ, bán gấp căn 3 phòng ngủ giá 2.25 tỷ bao phí full đồ như ảnh tại Vinhomes Ocean Park",80 m²,2.25 tỷ,3,2,"Gia Lâm, Hà Nội"
"Bán căn hộ Feliz En Vista Duplex 2PN 103m2, view hồ bơi, nhà thô, giá rẻ. LH 0911 937 ***",103 m²,7 tỷ,2,2,"Quận 2, Hồ Chí Minh"
"Bán gấp CHCC Kingdom 101 Tô Hiến Thành Q10 103m2 3PN2WC giá 7,3 tỷ nhà mới đẹp LH: 0944 904 *** Phong",103 m²,7.3 tỷ,3,2,"Quận 10, Hồ Chí Minh"
"Tôi cần bán CHCC Kingdom 101 Quận 10 (2PN lớn) 2WC 73m2 giá 5,2 tỷ LH: 0944 904 *** Duy Phong nhà đẹp",73 m²,5.2 tỷ,2,0,"Quận 10, Hồ Chí Minh"
Dự án nhà ở xã hội Golden City,57 m²,888 triệu,2,2,"Tây Ninh, Tây Ninh"
Bán chung cư Cát Tường 2 ngủ 1 VS,60 m²,820 triệu,2,2,"Bắc Ninh, Bắc Ninh"
"Bán căn hộ chung cư 2PN tòa nhà CT5B Mễ Trì Thượng, Nam Từ Liêm, Hà Nội",89 m²,2.5 tỷ,2,1,"Nam Từ Liêm, Hà Nội"
